"diagnostic_id","analysis_date","item_cd","market_group","model_type","diagnostic_name","diagnostic_value","passed_check","created_at"
1,20260129,111,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997968440418292,1,"2026-01-29 10:22:39"
2,20260129,111,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9997345448662562,1,"2026-01-29 10:22:39"
3,20260129,111,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9996677994058555,1,"2026-01-29 10:22:39"
4,20260129,111,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.000102702490473,1,"2026-01-29 10:22:39"
5,20260129,111,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.000195758045343,1,"2026-01-29 10:22:39"
6,20260129,111,"31",empirical_bayes,RMSE,0.22366679150039032,1,"2026-01-29 10:22:39"
7,20260129,111,"31",empirical_bayes,MAE,0.2192826082417,1,"2026-01-29 10:22:39"
8,20260129,111,"37",empirical_bayes,RMSE,0.21943850661464276,1,"2026-01-29 10:22:39"
9,20260129,111,"37",empirical_bayes,MAE,0.21724498103285939,1,"2026-01-29 10:22:39"
10,20260129,111,"38",empirical_bayes,RMSE,0.20971821831605444,1,"2026-01-29 10:22:39"
11,20260129,111,"38",empirical_bayes,MAE,0.20897251687537377,1,"2026-01-29 10:22:39"
12,20260129,112,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9998984096689959,1,"2026-01-29 10:22:39"
13,20260129,112,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0002188348731216,1,"2026-01-29 10:22:39"
14,20260129,112,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9996717938980896,1,"2026-01-29 10:22:39"
15,20260129,112,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9997266547695374,1,"2026-01-29 10:22:39"
16,20260129,112,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9996765389171568,1,"2026-01-29 10:22:39"
17,20260129,112,"31",empirical_bayes,RMSE,1.266917852623239,1,"2026-01-29 10:22:39"
18,20260129,112,"31",empirical_bayes,MAE,1.2630844402679215,1,"2026-01-29 10:22:39"
19,20260129,112,"37",empirical_bayes,RMSE,1.3584740237319755,1,"2026-01-29 10:22:39"
20,20260129,112,"37",empirical_bayes,MAE,1.3566423288026084,1,"2026-01-29 10:22:39"
21,20260129,112,"38",empirical_bayes,RMSE,1.3423468505848184,1,"2026-01-29 10:22:39"
22,20260129,112,"38",empirical_bayes,MAE,1.3327208007735762,1,"2026-01-29 10:22:39"
23,20260129,141,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997560332119838,1,"2026-01-29 10:22:39"
24,20260129,141,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9998572361504214,1,"2026-01-29 10:22:39"
25,20260129,141,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9999688728187796,1,"2026-01-29 10:22:39"
26,20260129,141,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0000847865594442,1,"2026-01-29 10:22:39"
27,20260129,141,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.0000054650217538,1,"2026-01-29 10:22:39"
28,20260129,141,"31",empirical_bayes,RMSE,1.5054265800350435,1,"2026-01-29 10:22:39"
29,20260129,141,"31",empirical_bayes,MAE,1.5041414389825571,1,"2026-01-29 10:22:39"
30,20260129,141,"37",empirical_bayes,RMSE,1.461587032975699,1,"2026-01-29 10:22:39"
31,20260129,141,"37",empirical_bayes,MAE,1.4596263436961017,1,"2026-01-29 10:22:39"
32,20260129,142,"11",empirical_bayes,RMSE,0.1976503160230228,1,"2026-01-29 10:22:39"
33,20260129,142,"11",empirical_bayes,MAE,0.17626466524120055,1,"2026-01-29 10:22:39"
34,20260129,142,"11",empirical_bayes,Jarque_Bera_pvalue,0.6829533432956092,1,"2026-01-29 10:22:39"
35,20260129,142,"21",empirical_bayes,RMSE,0.2329493320088729,1,"2026-01-29 10:22:39"
36,20260129,142,"21",empirical_bayes,MAE,0.2127774618231122,1,"2026-01-29 10:22:39"
37,20260129,142,"22",empirical_bayes,RMSE,0.10047199759361707,1,"2026-01-29 10:22:39"
38,20260129,142,"22",empirical_bayes,MAE,0.09917953143155422,1,"2026-01-29 10:22:39"
39,20260129,142,"24",empirical_bayes,RMSE,0.14681993684007774,1,"2026-01-29 10:22:39"
40,20260129,142,"24",empirical_bayes,MAE,0.128878243624064,1,"2026-01-29 10:22:39"
41,20260129,142,"25",empirical_bayes,RMSE,0.1541681305231558,1,"2026-01-29 10:22:39"
42,20260129,142,"25",empirical_bayes,MAE,0.13602091892607446,1,"2026-01-29 10:22:39"
43,20260129,142,"31",empirical_bayes,RMSE,0.08942215665502498,1,"2026-01-29 10:22:39"
44,20260129,142,"31",empirical_bayes,MAE,0.06711861605366269,1,"2026-01-29 10:22:39"
45,20260129,142,"37",empirical_bayes,RMSE,0.07127195762318599,1,"2026-01-29 10:22:39"
46,20260129,142,"37",empirical_bayes,MAE,0.05899888048770011,1,"2026-01-29 10:22:39"
47,20260129,142,"38",empirical_bayes,RMSE,0.14155144874449782,1,"2026-01-29 10:22:39"
48,20260129,142,"38",empirical_bayes,MAE,0.10624930444948018,1,"2026-01-29 10:22:39"
49,20260129,143,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9998380097802556,1,"2026-01-29 10:22:39"
50,20260129,143,"21",empirical_bayes,RMSE,0.9197187883472441,1,"2026-01-29 10:22:39"
51,20260129,143,"21",empirical_bayes,MAE,0.8982104206777931,1,"2026-01-29 10:22:39"
52,20260129,143,"22",empirical_bayes,RMSE,0.8574839209702946,1,"2026-01-29 10:22:39"
53,20260129,143,"22",empirical_bayes,MAE,0.8437917879207522,1,"2026-01-29 10:22:39"
54,20260129,143,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0001192831279342,1,"2026-01-29 10:22:39"
55,20260129,143,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.00041591672787,1,"2026-01-29 10:22:39"
56,20260129,143,"31",empirical_bayes,RMSE,1.0087970883473885,1,"2026-01-29 10:22:39"
57,20260129,143,"31",empirical_bayes,MAE,0.9903771986810973,1,"2026-01-29 10:22:39"
58,20260129,143,"37",empirical_bayes,RMSE,0.8969443080983391,1,"2026-01-29 10:22:39"
59,20260129,143,"37",empirical_bayes,MAE,0.8838023063240605,1,"2026-01-29 10:22:39"
60,20260129,143,"38",empirical_bayes,RMSE,0.9382441668891758,1,"2026-01-29 10:22:39"
61,20260129,143,"38",empirical_bayes,MAE,0.9346038412114405,1,"2026-01-29 10:22:39"
62,20260129,144,"11",empirical_bayes,RMSE,0.18460046155811938,1,"2026-01-29 10:22:39"
63,20260129,144,"11",empirical_bayes,MAE,0.18460046155811938,1,"2026-01-29 10:22:39"
64,20260129,144,"21",empirical_bayes,RMSE,0.0189984936831209,1,"2026-01-29 10:22:39"
65,20260129,144,"21",empirical_bayes,MAE,0.0189984936831209,1,"2026-01-29 10:22:39"
66,20260129,144,"22",empirical_bayes,RMSE,0.1656019678749967,1,"2026-01-29 10:22:39"
67,20260129,144,"22",empirical_bayes,MAE,0.1656019678749967,1,"2026-01-29 10:22:39"
68,20260129,151,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9996700105871199,1,"2026-01-29 10:22:39"
69,20260129,151,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0010073310799845,1,"2026-01-29 10:22:39"
70,20260129,151,"22",hierarchical_normal,Gelman_Rubin_Rhat,1.0002775791181615,1,"2026-01-29 10:22:39"
71,20260129,151,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.999684057107336,1,"2026-01-29 10:22:39"
72,20260129,151,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9997710972509056,1,"2026-01-29 10:22:39"
73,20260129,151,"31",empirical_bayes,RMSE,0.8051192724676263,1,"2026-01-29 10:22:39"
74,20260129,151,"31",empirical_bayes,MAE,0.7916805313764078,1,"2026-01-29 10:22:39"
75,20260129,151,"37",empirical_bayes,RMSE,0.6757689520448986,1,"2026-01-29 10:22:39"
76,20260129,151,"37",empirical_bayes,MAE,0.6627264336139215,1,"2026-01-29 10:22:39"
77,20260129,151,"38",empirical_bayes,RMSE,0.7301402689317671,1,"2026-01-29 10:22:39"
78,20260129,151,"38",empirical_bayes,MAE,0.7225226399064061,1,"2026-01-29 10:22:39"
79,20260129,152,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997554596322807,1,"2026-01-29 10:22:39"
80,20260129,152,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9998488752866447,1,"2026-01-29 10:22:39"
81,20260129,152,"22",empirical_bayes,RMSE,2.144933519196383,1,"2026-01-29 10:22:39"
82,20260129,152,"22",empirical_bayes,MAE,2.1291644789302486,1,"2026-01-29 10:22:39"
83,20260129,152,"22",empirical_bayes,Jarque_Bera_pvalue,0.24777016174305888,1,"2026-01-29 10:22:39"
84,20260129,152,"24",empirical_bayes,RMSE,2.1396833000758337,1,"2026-01-29 10:22:39"
85,20260129,152,"24",empirical_bayes,MAE,2.122133460014588,1,"2026-01-29 10:22:39"
86,20260129,152,"24",empirical_bayes,Jarque_Bera_pvalue,0.24649893505493398,1,"2026-01-29 10:22:39"
87,20260129,152,"25",empirical_bayes,RMSE,2.118928294219722,1,"2026-01-29 10:22:39"
88,20260129,152,"25",empirical_bayes,MAE,2.1000175996807777,1,"2026-01-29 10:22:39"
89,20260129,152,"25",empirical_bayes,Jarque_Bera_pvalue,0.2465580778285696,1,"2026-01-29 10:22:39"
90,20260129,211,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.000423711521183,1,"2026-01-29 10:22:39"
91,20260129,211,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9996684198937144,1,"2026-01-29 10:22:39"
92,20260129,211,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9999738791121473,1,"2026-01-29 10:22:39"
93,20260129,211,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9996674415814676,1,"2026-01-29 10:22:39"
94,20260129,211,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9996684001995382,1,"2026-01-29 10:22:39"
95,20260129,211,"31",empirical_bayes,RMSE,0.48677897657482583,1,"2026-01-29 10:22:39"
96,20260129,211,"31",empirical_bayes,MAE,0.4648621563859831,1,"2026-01-29 10:22:39"
97,20260129,211,"37",empirical_bayes,RMSE,0.3944359518969667,1,"2026-01-29 10:22:39"
98,20260129,211,"37",empirical_bayes,MAE,0.32437906762602847,1,"2026-01-29 10:22:39"
99,20260129,211,"38",empirical_bayes,RMSE,0.36786823024280857,1,"2026-01-29 10:22:39"
100,20260129,211,"38",empirical_bayes,MAE,0.3402776994644687,1,"2026-01-29 10:22:39"
101,20260129,212,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9996715631041543,1,"2026-01-29 10:22:39"
102,20260129,212,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0001475121170227,1,"2026-01-29 10:22:39"
103,20260129,212,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9996950490138142,1,"2026-01-29 10:22:39"
104,20260129,212,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9996890356359159,1,"2026-01-29 10:22:39"
105,20260129,212,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9996666440652568,1,"2026-01-29 10:22:39"
106,20260129,212,"31",empirical_bayes,RMSE,0.1803640016929826,1,"2026-01-29 10:22:39"
107,20260129,212,"31",empirical_bayes,MAE,0.15121295486604888,1,"2026-01-29 10:22:39"
108,20260129,212,"37",empirical_bayes,RMSE,0.10449516245865448,1,"2026-01-29 10:22:39"
109,20260129,212,"37",empirical_bayes,MAE,0.08504691615643267,1,"2026-01-29 10:22:39"
110,20260129,212,"38",empirical_bayes,RMSE,0.15385884349991064,1,"2026-01-29 10:22:39"
111,20260129,212,"38",empirical_bayes,MAE,0.10823246154416684,1,"2026-01-29 10:22:39"
112,20260129,213,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997218857267199,1,"2026-01-29 10:22:39"
113,20260129,213,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9997156724826525,1,"2026-01-29 10:22:39"
114,20260129,213,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9998881593452762,1,"2026-01-29 10:22:39"
115,20260129,213,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9996813230976831,1,"2026-01-29 10:22:39"
116,20260129,213,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9996876301014359,1,"2026-01-29 10:22:39"
117,20260129,213,"31",empirical_bayes,RMSE,1.191632280366468,1,"2026-01-29 10:22:39"
118,20260129,213,"31",empirical_bayes,MAE,1.1521795823049628,1,"2026-01-29 10:22:39"
119,20260129,213,"37",empirical_bayes,RMSE,1.2512026827049731,1,"2026-01-29 10:22:39"
120,20260129,213,"37",empirical_bayes,MAE,1.22977257983207,1,"2026-01-29 10:22:39"
121,20260129,213,"38",empirical_bayes,RMSE,1.2694768740648075,1,"2026-01-29 10:22:39"
122,20260129,213,"38",empirical_bayes,MAE,1.247032173738087,1,"2026-01-29 10:22:39"
123,20260129,214,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997295880152066,1,"2026-01-29 10:22:39"
124,20260129,214,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9997224289114207,1,"2026-01-29 10:22:39"
125,20260129,214,"22",hierarchical_normal,Gelman_Rubin_Rhat,1.0001973486712838,1,"2026-01-29 10:22:39"
126,20260129,214,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9998280530773753,1,"2026-01-29 10:22:39"
127,20260129,214,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9996666349667518,1,"2026-01-29 10:22:39"
128,20260129,214,"31",empirical_bayes,RMSE,1.137941305140384,1,"2026-01-29 10:22:39"
129,20260129,214,"31",empirical_bayes,MAE,1.1313398961000167,1,"2026-01-29 10:22:39"
130,20260129,214,"37",empirical_bayes,RMSE,1.185057783110558,1,"2026-01-29 10:22:39"
131,20260129,214,"37",empirical_bayes,MAE,1.179563915608673,1,"2026-01-29 10:22:39"
132,20260129,214,"38",empirical_bayes,RMSE,1.2521092199683865,1,"2026-01-29 10:22:39"
133,20260129,214,"38",empirical_bayes,MAE,1.1952118958477824,1,"2026-01-29 10:22:39"
134,20260129,215,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9996703747352027,1,"2026-01-29 10:22:39"
135,20260129,215,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0005350283888432,1,"2026-01-29 10:22:39"
136,20260129,215,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9998195662607448,1,"2026-01-29 10:22:39"
137,20260129,215,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9997037184334595,1,"2026-01-29 10:22:39"
138,20260129,215,"25",empirical_bayes,RMSE,0.7210001677225973,1,"2026-01-29 10:22:39"
139,20260129,215,"25",empirical_bayes,MAE,0.6778887489886449,1,"2026-01-29 10:22:39"
140,20260129,215,"25",empirical_bayes,Jarque_Bera_pvalue,0.2515183531954629,1,"2026-01-29 10:22:39"
141,20260129,221,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.0005534939058873,1,"2026-01-29 10:22:39"
142,20260129,221,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9998162189967759,1,"2026-01-29 10:22:39"
143,20260129,221,"22",empirical_bayes,RMSE,0.21556267033173207,1,"2026-01-29 10:22:39"
144,20260129,221,"22",empirical_bayes,MAE,0.1459994750757231,1,"2026-01-29 10:22:39"
145,20260129,221,"22",empirical_bayes,Jarque_Bera_pvalue,0.5027971604320125,1,"2026-01-29 10:22:39"
146,20260129,221,"24",empirical_bayes,RMSE,0.28444935006026734,1,"2026-01-29 10:22:39"
147,20260129,221,"24",empirical_bayes,MAE,0.2544070002823522,1,"2026-01-29 10:22:39"
148,20260129,221,"24",empirical_bayes,Jarque_Bera_pvalue,0.6484688231410088,1,"2026-01-29 10:22:39"
149,20260129,221,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9998838506468303,1,"2026-01-29 10:22:39"
150,20260129,223,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997302922342844,1,"2026-01-29 10:22:39"
151,20260129,223,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9998748831155306,1,"2026-01-29 10:22:39"
152,20260129,223,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9997598769323031,1,"2026-01-29 10:22:39"
153,20260129,223,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0002292680648497,1,"2026-01-29 10:22:39"
154,20260129,223,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9997809812391869,1,"2026-01-29 10:22:39"
155,20260129,223,"31",empirical_bayes,RMSE,0.6165823438458651,1,"2026-01-29 10:22:39"
156,20260129,223,"31",empirical_bayes,MAE,0.5307232225799566,1,"2026-01-29 10:22:39"
157,20260129,223,"37",empirical_bayes,RMSE,0.489141586377224,1,"2026-01-29 10:22:39"
158,20260129,223,"37",empirical_bayes,MAE,0.4704384709503498,1,"2026-01-29 10:22:39"
159,20260129,223,"38",empirical_bayes,RMSE,0.8274844793827764,1,"2026-01-29 10:22:39"
160,20260129,223,"38",empirical_bayes,MAE,0.7604093492460748,1,"2026-01-29 10:22:39"
161,20260129,224,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.0003775942561466,1,"2026-01-29 10:22:39"
162,20260129,224,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9999035052630143,1,"2026-01-29 10:22:39"
163,20260129,224,"22",hierarchical_normal,Gelman_Rubin_Rhat,1.0002182338239847,1,"2026-01-29 10:22:39"
164,20260129,224,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0013731450676724,1,"2026-01-29 10:22:39"
165,20260129,224,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9997566070407724,1,"2026-01-29 10:22:39"
166,20260129,224,"31",empirical_bayes,RMSE,0.9076454572920882,1,"2026-01-29 10:22:39"
167,20260129,224,"31",empirical_bayes,MAE,0.9047466436029166,1,"2026-01-29 10:22:39"
168,20260129,224,"37",empirical_bayes,RMSE,0.7745822754454745,1,"2026-01-29 10:22:39"
169,20260129,224,"37",empirical_bayes,MAE,0.7567369554895306,1,"2026-01-29 10:22:39"
170,20260129,224,"38",empirical_bayes,RMSE,0.8622253837648423,1,"2026-01-29 10:22:39"
171,20260129,224,"38",empirical_bayes,MAE,0.8565229758502676,1,"2026-01-29 10:22:39"
172,20260129,225,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.000805246806793,1,"2026-01-29 10:22:39"
173,20260129,225,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9996672268328491,1,"2026-01-29 10:22:39"
174,20260129,225,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9999864981230757,1,"2026-01-29 10:22:39"
175,20260129,225,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.999860541656415,1,"2026-01-29 10:22:39"
176,20260129,225,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9997004553162004,1,"2026-01-29 10:22:39"
177,20260129,225,"31",empirical_bayes,RMSE,0.5105139768431406,1,"2026-01-29 10:22:39"
178,20260129,225,"31",empirical_bayes,MAE,0.4882113953751836,1,"2026-01-29 10:22:39"
179,20260129,225,"37",empirical_bayes,RMSE,0.3456481224638117,1,"2026-01-29 10:22:39"
180,20260129,225,"37",empirical_bayes,MAE,0.30157534017026855,1,"2026-01-29 10:22:39"
181,20260129,225,"38",empirical_bayes,RMSE,0.26058854188881453,1,"2026-01-29 10:22:39"
182,20260129,225,"38",empirical_bayes,MAE,0.20908777487192332,1,"2026-01-29 10:22:39"
183,20260129,226,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997415451627981,1,"2026-01-29 10:22:39"
184,20260129,226,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0014501049256836,1,"2026-01-29 10:22:39"
185,20260129,226,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9997108726504782,1,"2026-01-29 10:22:39"
186,20260129,226,"24",empirical_bayes,RMSE,0.7797541354564166,1,"2026-01-29 10:22:39"
187,20260129,226,"24",empirical_bayes,MAE,0.751907189269204,1,"2026-01-29 10:22:39"
188,20260129,226,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9996884787861878,1,"2026-01-29 10:22:39"
189,20260129,226,"31",empirical_bayes,RMSE,1.0356370222061129,1,"2026-01-29 10:22:39"
190,20260129,226,"31",empirical_bayes,MAE,1.0270687019924387,1,"2026-01-29 10:22:39"
191,20260129,226,"37",empirical_bayes,RMSE,0.8641790083426968,1,"2026-01-29 10:22:39"
192,20260129,226,"37",empirical_bayes,MAE,0.8421320867622818,1,"2026-01-29 10:22:39"
193,20260129,226,"38",empirical_bayes,RMSE,0.7798904831250266,1,"2026-01-29 10:22:39"
194,20260129,226,"38",empirical_bayes,MAE,0.7665926589462014,1,"2026-01-29 10:22:39"
195,20260129,231,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997136062038033,1,"2026-01-29 10:22:39"
196,20260129,231,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9998236112697036,1,"2026-01-29 10:22:39"
197,20260129,231,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9996836517634857,1,"2026-01-29 10:22:39"
198,20260129,231,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9997281378401288,1,"2026-01-29 10:22:39"
199,20260129,231,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.999941048550076,1,"2026-01-29 10:22:39"
200,20260129,231,"31",empirical_bayes,RMSE,0.7552200707866384,1,"2026-01-29 10:22:39"
201,20260129,231,"31",empirical_bayes,MAE,0.7518309236804126,1,"2026-01-29 10:22:39"
202,20260129,231,"37",empirical_bayes,RMSE,0.7726456777433189,1,"2026-01-29 10:22:39"
203,20260129,231,"37",empirical_bayes,MAE,0.767668333934977,1,"2026-01-29 10:22:39"
204,20260129,231,"38",empirical_bayes,RMSE,0.8563975109591545,1,"2026-01-29 10:22:39"
205,20260129,231,"38",empirical_bayes,MAE,0.8528596380240264,1,"2026-01-29 10:22:39"
206,20260129,232,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9999520848582921,1,"2026-01-29 10:22:39"
207,20260129,232,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.999694206817051,1,"2026-01-29 10:22:39"
208,20260129,232,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9998071446251185,1,"2026-01-29 10:22:39"
209,20260129,232,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9996736740129307,1,"2026-01-29 10:22:39"
210,20260129,232,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.0010542994818532,1,"2026-01-29 10:22:39"
211,20260129,232,"31",empirical_bayes,RMSE,0.7265494363546215,1,"2026-01-29 10:22:39"
212,20260129,232,"31",empirical_bayes,MAE,0.7055454057967879,1,"2026-01-29 10:22:39"
213,20260129,232,"37",empirical_bayes,RMSE,0.2948378500880364,1,"2026-01-29 10:22:39"
214,20260129,232,"37",empirical_bayes,MAE,0.2395939680080037,1,"2026-01-29 10:22:39"
215,20260129,232,"38",empirical_bayes,RMSE,0.3534167683480647,1,"2026-01-29 10:22:39"
216,20260129,232,"38",empirical_bayes,MAE,0.3308973188037599,1,"2026-01-29 10:22:39"
217,20260129,233,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.0001084063738868,1,"2026-01-29 10:22:39"
218,20260129,233,"21",empirical_bayes,RMSE,0.5328366855068524,1,"2026-01-29 10:22:39"
